	# Disease ID	Disease Name	Gene ID	Gene_Name
10749	C0009375	Colonic Neoplasms	5970	RELA
10750	C0009375	Colonic Neoplasms	5981	RFC1
10751	C0009375	Colonic Neoplasms	6275	S100A4
10752	C0009375	Colonic Neoplasms	6280	S100A9
10753	C0009375	Colonic Neoplasms	6364	CCL20
10754	C0009375	Colonic Neoplasms	6513	SLC2A1
10755	C0009375	Colonic Neoplasms	6566	SLC16A1
10756	C0009375	Colonic Neoplasms	6573	SLC19A1
10757	C0009375	Colonic Neoplasms	6580	SLC22A1
10758	C0009375	Colonic Neoplasms	6648	SOD2
10759	C0009375	Colonic Neoplasms	6678	SPARC
10760	C0009375	Colonic Neoplasms	6714	SRC
10761	C0009375	Colonic Neoplasms	6774	STAT3
10762	C0009375	Colonic Neoplasms	6817	SULT1A1
10763	C0009375	Colonic Neoplasms	6876	TAGLN
10764	C0009375	Colonic Neoplasms	6934	TCF7L2
10765	C0009375	Colonic Neoplasms	6941	TCF19
10766	C0009375	Colonic Neoplasms	7048	TGFBR2
10767	C0009375	Colonic Neoplasms	7124	TNF
10768	C0009375	Colonic Neoplasms	7157	TP53
10769	C0009375	Colonic Neoplasms	7170	TPM3
10770	C0009375	Colonic Neoplasms	72	ACTG2
10771	C0009375	Colonic Neoplasms	7298	TYMS
10772	C0009375	Colonic Neoplasms	7372	UMPS
10773	C0009375	Colonic Neoplasms	7422	VEGFA
10774	C0009375	Colonic Neoplasms	7490	WT1
10775	C0009375	Colonic Neoplasms	781	CACNA2D1
10776	C0009375	Colonic Neoplasms	80196	RNF34
10777	C0009375	Colonic Neoplasms	8313	AXIN2
10778	C0009375	Colonic Neoplasms	8434	RECK
10779	C0009375	Colonic Neoplasms	8549	LGR5
10780	C0009375	Colonic Neoplasms	8678	BECN1
10781	C0009375	Colonic Neoplasms	873	CBR1
10782	C0009375	Colonic Neoplasms	8743	TNFSF10
10783	C0009375	Colonic Neoplasms	8797	TNFRSF10A
10784	C0009375	Colonic Neoplasms	8842	PROM1
10785	C0009375	Colonic Neoplasms	894	CCND2
10786	C0009375	Colonic Neoplasms	9235	IL32
10787	C0006111	Brain Diseases	10319	LAMC3
10788	C0006111	Brain Diseases	10617	STAMBP
10789	C0006111	Brain Diseases	11277	TREX1
10790	C0006111	Brain Diseases	1356	CP
10791	C0006111	Brain Diseases	1548	CYP2A6
10792	C0006111	Brain Diseases	213	ALB
10793	C0006111	Brain Diseases	3456	IFNB1
10794	C0006111	Brain Diseases	3458	IFNG
10795	C0006111	Brain Diseases	351	APP
10796	C0006111	Brain Diseases	4143	MAT1A
10797	C0006111	Brain Diseases	4353	MPO
10798	C0006111	Brain Diseases	4968	OGG1
10799	C0006111	Brain Diseases	6341	SCO1
10800	C0006111	Brain Diseases	6505	SLC1A1
10801	C0006111	Brain Diseases	7054	TH
10802	C0006111	Brain Diseases	7248	TSC1
10803	C0006111	Brain Diseases	7249	TSC2
10804	C0006111	Brain Diseases	7298	TYMS
10805	C0006111	Brain Diseases	80169	CTC1
10806	C0006111	Brain Diseases	8635	RNASET2
10807	C0006111	Brain Diseases	8851	CDK5R1
10808	C0006111	Brain Diseases	9152	SLC6A5
10809	C0242339	Dyslipidemias	1071	CETP
10810	C0242339	Dyslipidemias	196	AHR
10811	C0242339	Dyslipidemias	3240	HP
10812	C0242339	Dyslipidemias	338	APOB
10813	C0242339	Dyslipidemias	3949	LDLR
10814	C0242339	Dyslipidemias	3953	LEPR
10815	C0242339	Dyslipidemias	4023	LPL
10816	C0242339	Dyslipidemias	51129	ANGPTL4
10817	C0242339	Dyslipidemias	5360	PLTP
10818	C0242339	Dyslipidemias	540	ATP7B
10819	C0242339	Dyslipidemias	5465	PPARA
10820	C0242339	Dyslipidemias	5468	PPARG
10821	C0242339	Dyslipidemias	55219	MACO1
10822	C0242339	Dyslipidemias	64240	ABCG5
10823	C0242339	Dyslipidemias	79661	NEIL1
10824	C0242339	Dyslipidemias	8701	DNAH11
10825	C0242339	Dyslipidemias	8876	VNN1
10826	C0005138	Berylliosis	1636	ACE
10827	C0005138	Berylliosis	2730	GCLM
10828	C0005138	Berylliosis	3115	HLA-DPB1
10829	C0005138	Berylliosis	3116	HLA-DPB2
10830	C0005138	Berylliosis	3123	HLA-DRB1
10831	C0005138	Berylliosis	3559	IL2RA
10832	C0005138	Berylliosis	3569	IL6
10833	C0005138	Berylliosis	56244	BTNL2
10834	C0005138	Berylliosis	7040	TGFB1
10835	C0005138	Berylliosis	7124	TNF
10836	C0005138	Berylliosis	940	CD28
10837	C0020437	Hypercalcemia	1594	CYP27B1
10838	C0020437	Hypercalcemia	3569	IL6
10839	C0020437	Hypercalcemia	4982	TNFRSF11B
10840	C0020437	Hypercalcemia	5741	PTH
10841	C0020437	Hypercalcemia	5744	PTHLH
10842	C0020437	Hypercalcemia	6569	SLC34A1
10843	C0020437	Hypercalcemia	7124	TNF
10844	C0020437	Hypercalcemia	796	CALCA
10845	C0020437	Hypercalcemia	799	CALCR
10846	C0020437	Hypercalcemia	846	CASR
10847	C0020437	Hypercalcemia	8600	TNFSF11
10848	C0020437	Hypercalcemia	9365	KL
10851	C0036202	Sarcoidosis	283234	CCDC88B
10852	C0036202	Sarcoidosis	311	ANXA11
10853	C0036202	Sarcoidosis	3115	HLA-DPB1
10854	C0036202	Sarcoidosis	3123	HLA-DRB1
10855	C0036202	Sarcoidosis	3606	IL18
10856	C0036202	Sarcoidosis	56244	BTNL2
10857	C0036202	Sarcoidosis	64127	NOD2
10858	C0036202	Sarcoidosis	6556	SLC11A1
10859	C0036202	Sarcoidosis	6648	SOD2
10860	C0036202	Sarcoidosis	7040	TGFB1
10861	C0023903	Liver neoplasms	10	NAT2
10862	C0023903	Liver neoplasms	10188	TNK2
10863	C0023903	Liver neoplasms	1027	CDKN1B
10864	C0023903	Liver neoplasms	1029	CDKN2A
10865	C0023903	Liver neoplasms	10397	NDRG1
10866	C0023903	Liver neoplasms	10468	FST
10867	C0023903	Liver neoplasms	10897	YIF1A
10868	C0023903	Liver neoplasms	1124	CHN2
10869	C0023903	Liver neoplasms	1149	CIDEA
10870	C0023903	Liver neoplasms	116966	WDR17
10871	C0023903	Liver neoplasms	117159	DCD
10872	C0023903	Liver neoplasms	121256	TMEM132D
10873	C0023903	Liver neoplasms	121551	BTBD11
10874	C0023903	Liver neoplasms	1233	CCR4
10875	C0023903	Liver neoplasms	128439	SNHG11
10876	C0023903	Liver neoplasms	130814	SLC66A3
10877	C0023903	Liver neoplasms	1375	CPT1B
10878	C0023903	Liver neoplasms	1381	CRABP1
10879	C0023903	Liver neoplasms	1432	MAPK14
10880	C0023903	Liver neoplasms	1437	CSF2
10881	C0023903	Liver neoplasms	1440	CSF3
10882	C0023903	Liver neoplasms	1499	CTNNB1
10883	C0023903	Liver neoplasms	153129	SLC38A9
10884	C0023903	Liver neoplasms	1571	CYP2E1
10885	C0023903	Liver neoplasms	158038	LINGO2
10886	C0023903	Liver neoplasms	164395	TTLL9
10887	C0023903	Liver neoplasms	166336	PRICKLE2
10888	C0023903	Liver neoplasms	168002	DACT2
10889	C0023903	Liver neoplasms	170691	ADAMTS17
10890	C0023903	Liver neoplasms	192286	HIGD2A
10891	C0023903	Liver neoplasms	1948	EFNB2
10892	C0023903	Liver neoplasms	196	AHR
10893	C0023903	Liver neoplasms	201163	FLCN
10894	C0023903	Liver neoplasms	2099	ESR1
10895	C0023903	Liver neoplasms	2272	FHIT
10896	C0023903	Liver neoplasms	22996	TTC39A
10897	C0023903	Liver neoplasms	23302	WSCD1
10898	C0023903	Liver neoplasms	23386	NUDCD3
10899	C0023903	Liver neoplasms	23404	EXOSC2
10900	C0023903	Liver neoplasms	23593	HEBP2
10901	C0023903	Liver neoplasms	25	ABL1
10902	C0023903	Liver neoplasms	2705	GJB1
10903	C0023903	Liver neoplasms	27232	GNMT
10904	C0023903	Liver neoplasms	283927	NUDT7
10905	C0023903	Liver neoplasms	2878	GPX3
10906	C0023903	Liver neoplasms	2944	GSTM1
10907	C0023903	Liver neoplasms	30061	SLC40A1
10908	C0023903	Liver neoplasms	302	ANXA2
10909	C0023903	Liver neoplasms	3054	HCFC1
10910	C0023903	Liver neoplasms	307	ANXA4
10911	C0023903	Liver neoplasms	3082	HGF
10912	C0023903	Liver neoplasms	310	ANXA7
10913	C0023903	Liver neoplasms	3162	HMOX1
10914	C0023903	Liver neoplasms	325	APCS
10915	C0023903	Liver neoplasms	3265	HRAS
10916	C0023903	Liver neoplasms	339896	GADL1
10917	C0023903	Liver neoplasms	342945	ZSCAN22
10918	C0023903	Liver neoplasms	3439	IFNA1
10919	C0023903	Liver neoplasms	3481	IGF2
10920	C0023903	Liver neoplasms	3558	IL2
10921	C0023903	Liver neoplasms	3592	IL12A
10922	C0023903	Liver neoplasms	3593	IL12B
10923	C0023903	Liver neoplasms	3697	ITIH1
10924	C0023903	Liver neoplasms	3725	JUN
10925	C0023903	Liver neoplasms	374955	SPATA21
10926	C0023903	Liver neoplasms	3845	KRAS
10927	C0023903	Liver neoplasms	3856	KRT8
10928	C0023903	Liver neoplasms	3875	KRT18
10929	C0023903	Liver neoplasms	4057	LTF
10930	C0023903	Liver neoplasms	407021	MIR29A
10931	C0023903	Liver neoplasms	4609	MYC
10932	C0023903	Liver neoplasms	4645	MYO5B
10933	C0023903	Liver neoplasms	467	ATF3
10934	C0023903	Liver neoplasms	4780	NFE2L2
10935	C0023903	Liver neoplasms	4891	SLC11A2
10936	C0023903	Liver neoplasms	5054	SERPINE1
10937	C0023903	Liver neoplasms	51201	ZDHHC2
10938	C0023903	Liver neoplasms	51491	NOP16
10939	C0023903	Liver neoplasms	5357	PLS1
10940	C0023903	Liver neoplasms	540	ATP7B
10941	C0023903	Liver neoplasms	5465	PPARA
10942	C0023903	Liver neoplasms	5468	PPARG
10943	C0023903	Liver neoplasms	5581	PRKCE
10944	C0023903	Liver neoplasms	5685	PSMA4
10945	C0023903	Liver neoplasms	57628	DPP10
10946	C0023903	Liver neoplasms	5800	PTPRO
10947	C0023903	Liver neoplasms	5894	RAF1
10948	C0023903	Liver neoplasms	6319	SCD
10949	C0023903	Liver neoplasms	64084	CLSTN2
10950	C0023903	Liver neoplasms	641371	ACOT1
10951	C0023903	Liver neoplasms	6496	SIX3
10952	C0023903	Liver neoplasms	6725	SRMS
10953	C0023903	Liver neoplasms	673	BRAF
10954	C0023903	Liver neoplasms	6774	STAT3
10955	C0023903	Liver neoplasms	6925	TCF4
10956	C0023903	Liver neoplasms	7039	TGFA
10957	C0023903	Liver neoplasms	7124	TNF
10958	C0023903	Liver neoplasms	7157	TP53
10959	C0023903	Liver neoplasms	7204	TRIO
10960	C0023903	Liver neoplasms	7358	UGDH
10961	C0023903	Liver neoplasms	79039	DDX54
10962	C0023903	Liver neoplasms	79879	CCDC134
10963	C0023903	Liver neoplasms	8100	IFT88
10964	C0023903	Liver neoplasms	81572	PDRG1
10965	C0023903	Liver neoplasms	83597	RTP3
10966	C0023903	Liver neoplasms	84263	HSDL2
10967	C0023903	Liver neoplasms	8743	TNFSF10
10968	C0023903	Liver neoplasms	8916	HERC3
10969	C0023903	Liver neoplasms	9215	LARGE1
10970	C0023903	Liver neoplasms	9317	PTER
10971	C0023903	Liver neoplasms	9970	NR1I3
10972	C0023903	Liver neoplasms	9971	NR1H4
10973	C0027055	Myocardial Reperfusion Injury	100126313	MIR744
10974	C0027055	Myocardial Reperfusion Injury	100126318	MIR301B
10975	C0027055	Myocardial Reperfusion Injury	100506742	CASP12
10976	C0027055	Myocardial Reperfusion Injury	153	ADRB1
10977	C0027055	Myocardial Reperfusion Injury	1536	CYBB
10978	C0027055	Myocardial Reperfusion Injury	183	AGT
10979	C0027055	Myocardial Reperfusion Injury	1906	EDN1
10980	C0027055	Myocardial Reperfusion Injury	213	ALB
10981	C0027055	Myocardial Reperfusion Injury	23411	SIRT1
10982	C0027055	Myocardial Reperfusion Injury	2697	GJA1
10983	C0027055	Myocardial Reperfusion Injury	3091	HIF1A
10984	C0027055	Myocardial Reperfusion Injury	331	XIAP
10985	C0027055	Myocardial Reperfusion Injury	3383	ICAM1
10986	C0027055	Myocardial Reperfusion Injury	3827	KNG1
10987	C0027055	Myocardial Reperfusion Injury	406891	MIRLET7I
10988	C0027055	Myocardial Reperfusion Injury	406902	MIR10A
10989	C0027055	Myocardial Reperfusion Injury	406903	MIR10B
10990	C0027055	Myocardial Reperfusion Injury	406913	MIR126
10991	C0027055	Myocardial Reperfusion Injury	406924	MIR134
10992	C0027055	Myocardial Reperfusion Injury	406928	MIR137
10993	C0027055	Myocardial Reperfusion Injury	406934	MIR142
10994	C0027055	Myocardial Reperfusion Injury	406948	MIR15A
10995	C0027055	Myocardial Reperfusion Injury	406957	MIR181C
10996	C0027055	Myocardial Reperfusion Injury	406959	MIR183
10997	C0027055	Myocardial Reperfusion Injury	406962	MIR186
10998	C0027055	Myocardial Reperfusion Injury	406964	MIR188
10999	C0027055	Myocardial Reperfusion Injury	406968	MIR193A
11000	C0027055	Myocardial Reperfusion Injury	406974	MIR197
11001	C0027055	Myocardial Reperfusion Injury	406989	MIR206
11002	C0027055	Myocardial Reperfusion Injury	406991	MIR21
11003	C0027055	Myocardial Reperfusion Injury	407011	MIR23B
11004	C0027055	Myocardial Reperfusion Injury	407018	MIR27A
11005	C0027055	Myocardial Reperfusion Injury	407019	MIR27B
11006	C0027055	Myocardial Reperfusion Injury	407020	MIR28
11007	C0027055	Myocardial Reperfusion Injury	407022	MIR296
11008	C0027055	Myocardial Reperfusion Injury	407042	MIR34C
11009	C0027055	Myocardial Reperfusion Injury	442902	MIR330
11010	C0027055	Myocardial Reperfusion Injury	442903	MIR331
11011	C0027055	Myocardial Reperfusion Injury	442904	MIR335
11012	C0027055	Myocardial Reperfusion Injury	442905	MIR337
11013	C0027055	Myocardial Reperfusion Injury	442911	MIR346
11014	C0027055	Myocardial Reperfusion Injury	442914	MIR369
11015	C0027055	Myocardial Reperfusion Injury	442920	MIR196B
11016	C0027055	Myocardial Reperfusion Injury	4843	NOS2
11017	C0027055	Myocardial Reperfusion Injury	4846	NOS3
11018	C0027055	Myocardial Reperfusion Injury	488	ATP2A2
11019	C0027055	Myocardial Reperfusion Injury	494323	MIR361
11020	C0027055	Myocardial Reperfusion Injury	494324	MIR375
11021	C0027055	Myocardial Reperfusion Injury	5350	PLN
11022	C0027055	Myocardial Reperfusion Injury	5465	PPARA
11023	C0027055	Myocardial Reperfusion Injury	554210	MIR429
11024	C0027055	Myocardial Reperfusion Injury	5601	MAPK9
11025	C0027055	Myocardial Reperfusion Injury	56616	DIABLO
11026	C0027055	Myocardial Reperfusion Injury	5728	PTEN
11027	C0027055	Myocardial Reperfusion Injury	574030	MIR362
11028	C0027055	Myocardial Reperfusion Injury	574032	MIR20B
11029	C0027055	Myocardial Reperfusion Injury	574034	MIR433
11030	C0027055	Myocardial Reperfusion Injury	574411	MIR451A
11031	C0027055	Myocardial Reperfusion Injury	574412	MIR452
11032	C0027055	Myocardial Reperfusion Injury	574435	MIR376B
11033	C0027055	Myocardial Reperfusion Injury	574450	MIR493
11034	C0027055	Myocardial Reperfusion Injury	574506	MIR503
11035	C0027055	Myocardial Reperfusion Injury	581	BAX
11036	C0027055	Myocardial Reperfusion Injury	6347	CCL2
11037	C0027055	Myocardial Reperfusion Injury	6403	SELP
11038	C0027055	Myocardial Reperfusion Injury	6546	SLC8A1
11039	C0027055	Myocardial Reperfusion Injury	664617	MIR542
11040	C0027055	Myocardial Reperfusion Injury	6652	SORD
11041	C0027055	Myocardial Reperfusion Injury	693121	MIR411
11042	C0027055	Myocardial Reperfusion Injury	693124	MIR532
11043	C0027055	Myocardial Reperfusion Injury	693167	MIR582
11044	C0027055	Myocardial Reperfusion Injury	693183	MIR598
11045	C0027055	Myocardial Reperfusion Injury	7037	TFRC
11046	C0027055	Myocardial Reperfusion Injury	7422	VEGFA
11047	C0027055	Myocardial Reperfusion Injury	768212	MIR758
11048	C0027055	Myocardial Reperfusion Injury	834	CASP1
11049	C0027055	Myocardial Reperfusion Injury	836	CASP3
11050	C0027055	Myocardial Reperfusion Injury	840	CASP7
11051	C0027055	Myocardial Reperfusion Injury	841	CASP8
11052	C0027055	Myocardial Reperfusion Injury	842	CASP9
11053	C0027055	Myocardial Reperfusion Injury	847	CAT
11054	C0027055	Myocardial Reperfusion Injury	9370	ADIPOQ
11055	C0920269	Microsatellite Instability	100422821	MIR1273C
11056	C0920269	Microsatellite Instability	29072	SETD2
11057	C0920269	Microsatellite Instability	2956	MSH6
11058	C0920269	Microsatellite Instability	3066	HDAC2
11059	C0920269	Microsatellite Instability	406947	MIR155
11060	C0920269	Microsatellite Instability	406991	MIR21
11061	C0920269	Microsatellite Instability	4437	MSH3
11062	C0920269	Microsatellite Instability	4524	MTHFR
11063	C0920269	Microsatellite Instability	57510	XPO5
11064	C0920269	Microsatellite Instability	581	BAX
11065	C0920269	Microsatellite Instability	673	BRAF
11066	C0920269	Microsatellite Instability	6895	TARBP2
11067	C0920269	Microsatellite Instability	7048	TGFBR2
11068	C0920269	Microsatellite Instability	8289	ARID1A
11069	C0920269	Microsatellite Instability	92	ACVR2A
11070	C0339535	Night blindness, congenital stationary	2779	GNAT1
11071	C0339535	Night blindness, congenital stationary	2916	GRM6
11072	C0339535	Night blindness, congenital stationary	345193	LRIT3
11073	C0339535	Night blindness, congenital stationary	4308	TRPM1
11074	C0339535	Night blindness, congenital stationary	440435	GPR179
11075	C0339535	Night blindness, congenital stationary	5158	PDE6B
11076	C0339535	Night blindness, congenital stationary	57010	CABP4
11077	C0339535	Night blindness, congenital stationary	6010	RHO
11078	C0339535	Night blindness, congenital stationary	6011	GRK1
11079	C0339535	Night blindness, congenital stationary	60506	NYX
11080	C0339535	Night blindness, congenital stationary	6295	SAG
11081	C0339535	Night blindness, congenital stationary	778	CACNA1F
11082	C0339535	Night blindness, congenital stationary	9187	SLC24A1
11083	C0339535	Night blindness, congenital stationary	93589	CACNA2D4
11084	C0038325	Stevens-Johnson Syndrome	10320	IKZF1
11085	C0038325	Stevens-Johnson Syndrome	10659	CELF2
11086	C0038325	Stevens-Johnson Syndrome	10987	COPS5
11087	C0038325	Stevens-Johnson Syndrome	142	PARP1
11088	C0038325	Stevens-Johnson Syndrome	1440	CSF3
11089	C0038325	Stevens-Johnson Syndrome	1499	CTNNB1
11090	C0038325	Stevens-Johnson Syndrome	2033	EP300
11091	C0038325	Stevens-Johnson Syndrome	213	ALB
11092	C0038325	Stevens-Johnson Syndrome	26270	FBXO6
11093	C0038325	Stevens-Johnson Syndrome	3105	HLA-A
11094	C0038325	Stevens-Johnson Syndrome	3106	HLA-B
11095	C0038325	Stevens-Johnson Syndrome	3107	HLA-C
11096	C0038325	Stevens-Johnson Syndrome	3440	IFNA2
11097	C0038325	Stevens-Johnson Syndrome	3458	IFNG
11098	C0038325	Stevens-Johnson Syndrome	4282	MIF
11099	C0038325	Stevens-Johnson Syndrome	4734	NEDD4
11100	C0038325	Stevens-Johnson Syndrome	4843	NOS2
11101	C0038325	Stevens-Johnson Syndrome	4924	NUCB1
11102	C0038325	Stevens-Johnson Syndrome	5371	PML
11103	C0038325	Stevens-Johnson Syndrome	5705	PSMC5
11104	C0038325	Stevens-Johnson Syndrome	5733	PTGER3
11105	C0038325	Stevens-Johnson Syndrome	5740	PTGIS
11106	C0038325	Stevens-Johnson Syndrome	5925	RB1
11107	C0038325	Stevens-Johnson Syndrome	7415	VCP
11108	C0038325	Stevens-Johnson Syndrome	79139	DERL1
11109	C0038325	Stevens-Johnson Syndrome	8451	CUL4A
11110	C0038325	Stevens-Johnson Syndrome	8454	CUL1
11111	C0038325	Stevens-Johnson Syndrome	857	CAV1
11112	C0038325	Stevens-Johnson Syndrome	9844	ELMO1
11113	C0038325	Stevens-Johnson Syndrome	9978	RBX1
11115	C0023452	Leukemia, Lymphocytic, Acute, L1	10320	IKZF1
11116	C0023452	Leukemia, Lymphocytic, Acute, L1	1053	CEBPE
11117	C0023452	Leukemia, Lymphocytic, Acute, L1	1644	DDC
11118	C0023452	Leukemia, Lymphocytic, Acute, L1	28232	SLCO3A1
11119	C0023452	Leukemia, Lymphocytic, Acute, L1	5795	PTPRJ
11120	C0023452	Leukemia, Lymphocytic, Acute, L1	5836	PYGL
11121	C0023452	Leukemia, Lymphocytic, Acute, L1	59350	RXFP1
11122	C0023452	Leukemia, Lymphocytic, Acute, L1	643246	MAP1LC3B2
11123	C0023452	Leukemia, Lymphocytic, Acute, L1	7773	ZNF230
11124	C0023452	Leukemia, Lymphocytic, Acute, L1	84159	ARID5B
11125	C0023452	Leukemia, Lymphocytic, Acute, L1	8626	TP63
11128	C1272641	Systemic arterial pressure	100506697	LINC00327
11129	C1272641	Systemic arterial pressure	100528007	BORCS7-ASMT
11130	C1272641	Systemic arterial pressure	100529257	SYNJ2BP-COX16
11131	C1272641	Systemic arterial pressure	1012	CDH13
11132	C1272641	Systemic arterial pressure	10129	FRY
11133	C1272641	Systemic arterial pressure	101927697	LINC02227
11134	C1272641	Systemic arterial pressure	105	ADARB2
11135	C1272641	Systemic arterial pressure	114792	KLHL32
11136	C1272641	Systemic arterial pressure	125150	ZSWIM7
11137	C1272641	Systemic arterial pressure	128611	ZNF831
11138	C1272641	Systemic arterial pressure	143872	ARHGAP42
11139	C1272641	Systemic arterial pressure	144100	PLEKHA7
11140	C1272641	Systemic arterial pressure	1445	CSK
11141	C1272641	Systemic arterial pressure	152330	CNTN4
11142	C1272641	Systemic arterial pressure	1586	CYP17A1
11143	C1272641	Systemic arterial pressure	1612	DAPK1
11144	C1272641	Systemic arterial pressure	200810	ALG1L
11145	C1272641	Systemic arterial pressure	2122	MECOM
11146	C1272641	Systemic arterial pressure	219621	CABCOCO1
11147	C1272641	Systemic arterial pressure	221692	PHACTR1
11148	C1272641	Systemic arterial pressure	2242	FES
11149	C1272641	Systemic arterial pressure	2272	FHIT
11150	C1272641	Systemic arterial pressure	22834	ZNF652
11151	C1272641	Systemic arterial pressure	22978	NT5C2
11152	C1272641	Systemic arterial pressure	23026	MYO16
11153	C1272641	Systemic arterial pressure	254102	EHBP1L1
11154	C1272641	Systemic arterial pressure	27347	STK39
11155	C1272641	Systemic arterial pressure	283450	HECTD4
11156	C1272641	Systemic arterial pressure	2887	GRB10
11157	C1272641	Systemic arterial pressure	2982	GUCY1A1
11158	C1272641	Systemic arterial pressure	3010	H1-6
11159	C1272641	Systemic arterial pressure	3778	KCNMA1
11160	C1272641	Systemic arterial pressure	4036	LRP2
11161	C1272641	Systemic arterial pressure	4134	MAP4
11162	C1272641	Systemic arterial pressure	4524	MTHFR
11163	C1272641	Systemic arterial pressure	4856	CCN3
11164	C1272641	Systemic arterial pressure	4883	NPR3
11165	C1272641	Systemic arterial pressure	490	ATP2B1
11166	C1272641	Systemic arterial pressure	4978	OPCML
11167	C1272641	Systemic arterial pressure	51196	PLCE1
11168	C1272641	Systemic arterial pressure	53353	LRP1B
11169	C1272641	Systemic arterial pressure	54897	CASZ1
11170	C1272641	Systemic arterial pressure	54986	ULK4
11171	C1272641	Systemic arterial pressure	55333	SYNJ2BP
11172	C1272641	Systemic arterial pressure	55553	SOX6
11173	C1272641	Systemic arterial pressure	5593	PRKG2
11174	C1272641	Systemic arterial pressure	57412	AS3MT
11175	C1272641	Systemic arterial pressure	57480	PLEKHG1
11176	C1272641	Systemic arterial pressure	57568	SIPA1L2
11177	C1272641	Systemic arterial pressure	6196	RPS6KA2
